lang,query,url,title,error,desktop_error,author,author_error,group_author,group_author_error,message,case_date
ru,Сапата Дуван,https://vk.com/video-151498735_456244339,«Сассуоло» - «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456244324,«Аталанта» — «Сассуоло». Дубль Дувана Сапата,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456243728,«Лечче» — «Аталанта». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456242894,«Торино» — «Аталанта». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456245167,«Аталанта» — «Брешиа». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456243694,«Лечче» — «Аталанта». Гол Дувана Сапата,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239845,Дубль Дувана Сапаты в ворота «Сассуоло»,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-141682278_456243699,«Лечче» — «Аталанта». Хет-трик Дувана Сапата,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/telesport,"",,
ru,Сапата Дуван,https://vk.com/video-198813611_456239811,«Аталанта» – «Сассуоло». Дубль Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/serieavk,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456244756,«Фрозиноне» - «Аталанта». Хет-трик Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
ru,Сапата Дуван,https://vk.com/video-151498735_456243749,«Аталанта» - «Наполи». Гол Дувана Сапаты,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/silatv,"",,
kk,Бонгеа,https://vk.com/video587778228_456239078,Bongee - Гитарный вайб,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video587778228_456239113,Bongee - Тапки в пол,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video587778228_456239118,Bongee - Drug Sick,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video-175278044_456239045,BONGEE - Если будет снег (snippet),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/boongee,"",,
kk,Бонгеа,https://vk.com/video-175278044_456239050,BONGEE - Гитарный вайб (snippet),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/boongee,"",,
kk,Бонгеа,https://vk.com/video587778228_456239119,Bongee - Тапки в пол (1),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video587778228_456239112,Bongee - Drug Sick,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video587778228_456239120,Bongee - Тапки в пол (2),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бонгеа,https://vk.com/video-72480135_456241690,Bongee - 22:34,This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/alfa428,"",,
kk,Бонгеа,https://vk.com/video587778228_456239114,Bongee - Тапки в пол (2),This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/blogthe,"","","",,
kk,Бадам барит кен орны,https://vk.com/video686231229_456239051,Bad Boys Blue - L.O.V.E. In My Car,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/singingmouthskaraoke,"","","",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456241006,Billie Eilish - Bad Guy (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456251016,Bad Boys Blue - A Train To Nowhere (караоке),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456247247,Lady Gaga - Bad Romance (караоке),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456242225,Madonna - Bad Girl (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456247572,Elvis Presley - I Feel So Bad (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video686231229_456239058,Bloodhound Gang - The Bad Touch,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/singingmouthskaraoke,"","","",,
kk,Бадам барит кен орны,https://vk.com/video-199047847_456436106,[Die Antwoord] DIE ANTWOORD - BABY'S ON FIRE (OFFICIAL),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/vu_archive2,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456244013,Bon Jovi - You Give Love A Bad Name (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456249395,Inner Circle - Bad Boys (караоке),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456245100,Whitney Houston - Why Does It Hurt So Bad (караоке),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456248326,"Frank Sinatra - Bad, Bad Leroy Brown (караоке)",Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456244918,Chris Isaak - Baby Did A Bad Bad Thing (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456239767,Offspring - Want You Bad (караоке),Video sound unavailable.,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456241592,"Lil Uzi Vert, Migos - Bad And Boujee (караоке)",This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
kk,Бадам барит кен орны,https://vk.com/video686231229_456239052,Bad Boys Blue - Youre A Woman,This video is unavailable in your country,This video is unavailable in your country Back,https://vk.com/singingmouthskaraoke,"","","",,
kk,Бадам барит кен орны,https://vk.com/video-209409497_456251021,Bad Boys Blue - I Totally Miss You (караоке),This video is unavailable in your country,This video is unavailable in your country Back,"","",https://vk.com/singing.mouths,"",,
